  20  23  43  Ca   0  3.5 -     7.933   1.800E+03   3.000E+02   1.500E+03   2.000E+02   7.500E-01   4.000E-02   7.500E-01   4.000E-02   3.600E+00   6.000E-01   3.300E+00   3.000E-01
  20  24  44  Ca   0  0.0 +    11.131   2.410E+04   3.200E+03   2.570E+04   2.800E+03   1.300E+00   4.000E-01   1.300E+00   4.000E-01   2.400E+00   5.000E-01   2.400E+00   5.000E-01
  20  28  48  Ca   0  0.0 +     9.951                                                                                                                           7.000E-02   5.000E-02
  21  24  45  Sc   0  3.5 -    11.327   1.300E+03   1.000E+02   1.030E+03   5.000E+01   8.400E-01   4.600E-01   8.700E-01   4.900E-01   4.400E+00   6.000E-01   4.200E+00   6.000E-01
  22  24  46  Ti   0  0.0 +    13.189   2.500E+04   4.000E+03   2.000E+04   3.000E+03   1.400E+00   4.000E-01   1.380E+00   0.000E+00   2.600E+00   6.000E-01   3.400E+00   1.200E+00
  22  25  47  Ti   0  2.5 -     8.881   1.750E+03   2.500E+02   1.640E+03   1.300E+02   1.200E+00   4.000E-01   1.190E+00   4.800E-01   2.800E+00   6.000E-01   3.550E+00   7.900E-01
  22  26  48  Ti   0  0.0 +    11.626   2.080E+04   2.500E+03   2.080E+04   2.500E+03   2.300E+00   1.400E-01   2.300E+00   1.400E+00   4.000E+00   1.300E+00   4.000E+00   1.300E+00
  22  27  49  Ti   0  3.5 -     8.142   4.000E+03   8.000E+02   4.520E+03   3.100E+02   8.100E-01   2.400E-01   7.400E-01   3.300E-01   3.000E+00   5.000E-01   4.300E+00   8.000E-01
  22  28  50  Ti   0  0.0 +    10.939   2.490E+04   1.600E+03                                                                                                                        
  23  26  49  V    0  3.5 -    11.555                           1.760E+03   1.800E+02                                                                           7.400E+00   2.200E+00
  23  27  50  V    0  6.0 +     9.332   2.000E+03   1.000E+02   1.760E+03   1.800E+02   6.000E-01   2.000E-01                           4.500E+00   8.000E-01   7.400E+00   2.200E+00
  23  28  51  V    0  3.5 -    11.051   4.000E+03   6.000E+02   3.950E+03   2.700E+02   1.500E+00   3.000E-01   1.340E+00   0.000E+00   7.100E+00   1.500E+00   8.500E+00   1.700E+00
  24  26  50  Cr   0  0.0 +    13.000   1.250E+04   1.200E+03   1.400E+04   1.000E+03   1.100E+00   4.000E-01   1.100E+00   0.000E+00   3.800E+00   4.000E-01   4.550E+00   9.100E-01
  24  28  52  Cr   0  0.0 +    12.040   3.200E+04   3.500E+03   3.490E+04   3.200E+03   2.000E+00   5.000E-01   2.000E+00   0.000E+00   3.300E+00   5.000E-01   4.100E+00   1.080E+00
  24  29  53  Cr   0  1.5 -     7.939   6.700E+03   6.000E+02   5.960E+03   4.700E+02   1.400E+00   5.000E-01   1.560E+00   4.000E-01   5.100E+00   1.000E+00   5.720E+00   8.500E-01
  24  30  54  Cr   0  0.0 +     9.718   5.000E+04   8.000E+03   3.860E+04   2.400E+03   1.500E+00   5.000E-01   1.500E+00   0.000E+00   2.300E+00   7.000E-01   2.450E+00   4.600E-01
  25  30  55  Mn   0  2.5 -    10.226   2.300E+03   4.000E+02   2.420E+03   1.500E+02   7.500E-01   1.500E-01   7.500E-01   1.500E-01   4.400E+00   6.000E-01   4.200E+00   8.000E-01
  26  28  54  Fe   0  0.0 +    13.379   2.050E+04   1.400E+03   1.550E+04   1.000E+03   1.600E+00   7.000E-01   1.550E+00   4.000E-01   6.600E+00   1.000E+00   5.200E+00   1.000E+00
  26  30  56  Fe   0  0.0 +    11.197   2.540E+04   2.200E+03   2.200E+04   1.700E+03   9.200E-01   4.100E-01   9.000E-01   4.700E-01   2.300E+00   6.000E-01   2.260E+00   5.000E-01
  26  31  57  Fe   0  0.5 -     7.646   7.050E+03   7.000E+02   7.050E+03   6.700E+02   1.850E+00   5.000E-01   1.830E+00   1.090E+00   5.000E+00   7.000E-01   2.840E+00   4.100E-01
  26  32  58  Fe   0  0.0 +    10.044   2.160E+04   2.600E+03   2.760E+04   2.600E+03   1.130E+00   1.100E-01   1.130E+00   1.100E-01   3.650E+00   1.250E+00   3.650E+00   1.250E+00
  27  32  59  Co   0  3.5 -    10.454   1.450E+03   1.500E+02   1.390E+03   7.000E+01   5.400E-01   5.000E-02   5.400E-01   4.000E-02   3.500E+00   5.000E-01   4.200E+00   6.000E-01
  28  30  58  Ni   0  0.0 +    12.216   1.340E+04   9.000E+02   1.292E+04   8.300E+02   2.030E+00   8.000E-01   2.030E+00   1.150E+00   3.200E+00   6.000E-01   3.790E+00   6.900E-01
  28  31  59  Ni   0  1.5 -     8.999   2.000E+03   7.000E+02                           2.200E+00   7.000E-01   2.210E+00   3.600E-01   3.600E+00   1.100E+00                        
  28  32  60  Ni   0  0.0 +    11.387   1.380E+04   9.000E+02   1.450E+04   1.300E+03   1.120E+00   2.000E-01   1.160E+00   3.600E-01   2.400E+00   5.000E-01   3.170E+00   7.000E-01
  28  33  61  Ni   0  1.5 -     7.820   2.100E+03   1.500E+02   1.700E+03   1.400E+02   2.000E+00   5.000E-01   2.000E+00   3.000E-01   2.750E+00   5.500E-01   3.300E+00   7.000E-01
  28  34  62  Ni   0  0.0 +    10.595   1.600E+04   3.000E+03   1.640E+04   1.400E+03   9.100E-01   2.700E-01   9.100E-01   2.500E-01   2.700E+00   6.000E-01   2.550E+00   3.300E-01
  28  35  63  Ni   0  0.5 -     6.838                           4.400E+03   8.000E+02                           1.390E+00   8.000E-02                                                
  28  36  64  Ni   0  0.0 +     9.657   2.360E+04   3.000E+03   2.110E+04   2.000E+03   1.400E+00   7.000E-01                           3.000E+00   8.000E-01   2.600E+00   7.000E-01
  29  34  63  Cu   0  1.5 -    10.863   7.000E+02   9.000E+01   7.220E+02   4.700E+01   4.900E-01   3.000E-02   4.900E-01   3.000E-02   2.100E+00   3.000E-01   2.300E+00   2.000E-01
  29  36  65  Cu   0  1.5 -     9.911   1.300E+03   1.100E+02   1.520E+03   1.000E+02   3.850E-01   2.000E-02   3.950E-01   4.000E-02   2.200E+00   3.000E-01   2.160E+00   3.700E-01
  30  34  64  Zn   0  0.0 +    11.862   2.300E+03   3.000E+02   2.940E+03   1.300E+02   7.260E-01   6.000E-02   7.260E-01   6.000E-02   1.800E+00   3.000E-01   1.990E+00   2.500E-01
  30  36  66  Zn   0  0.0 +    11.058   4.620E+03   5.500E+02   4.700E+03   4.000E+02   3.900E-01   6.000E-02   4.000E-01   2.000E-02   2.060E+00   3.600E-01   1.900E+00   2.000E-01
  30  37  67  Zn   0  2.5 -     7.052   3.700E+02   2.000E+01   3.670E+02   1.900E+01   4.400E-01   6.000E-02   4.400E-01   6.000E-02   1.980E+00   2.800E-01   1.980E+00   2.800E-01
  30  38  68  Zn   0  0.0 +    10.198   5.560E+03   4.300E+02   3.785E+03   1.900E+02   3.200E-01   4.000E-02   3.200E-01   4.000E-02   2.010E+00   3.400E-01   2.120E+00   3.800E-01
  30  40  70  Zn   0  0.0 +     9.218   6.520E+03   4.200E+02   6.000E+03   6.000E+02   1.700E-01   3.000E-02                           1.000E+00   1.500E-01   1.580E+00   2.200E-01
  31  38  69  Ga   0  1.5 -    10.313   3.160E+02   4.100E+01   2.200E+02   2.500E+01   2.660E-01   2.000E-02   2.660E-01   1.900E-02   1.400E+00   5.000E-01   1.390E+00   5.000E-01
  31  40  71  Ga   0  1.5 -     9.300   3.800E+02   6.000E+01   2.000E+02   2.000E+01   2.300E-01   2.000E-02   2.220E-01   1.000E-02   1.400E+00   4.000E-01   1.970E+00   6.000E-01
  32  38  70  Ge   0  0.0 +    11.532   1.170E+03   2.300E+02   1.170E+03   2.300E+02   1.850E-01   5.000E-02   1.950E-01   2.000E-02   2.100E+00   7.000E-01   2.100E+00   7.000E-01
  32  40  72  Ge   0  0.0 +    10.750   1.500E+03   3.000E+02   1.190E+03   2.900E+02   1.620E-01   5.000E-02   1.500E-01   2.500E-02   1.500E+00   4.000E-01   1.390E+00   5.400E-01
  32  41  73  Ge   0  4.5 +     6.783   6.200E+01   1.500E+01   6.010E+01   6.700E+00   1.950E-01   4.500E-02   1.970E-01   6.000E-03   2.000E+00   4.000E-01   2.170E+00   5.500E-01
  32  42  74  Ge   0  0.0 +    10.195   3.000E+03   1.000E+03   3.000E+03   8.000E+02   1.950E-01   6.000E-02   1.950E-01   4.000E-02   1.500E+00   4.000E-01   2.200E+00   7.000E-01
  32  44  76  Ge   0  0.0 +     9.427   4.500E+03   1.000E+03   3.630E+03   9.000E+02   1.150E-01   3.500E-02   1.150E-01   2.500E-02   1.600E+00   5.000E-01   1.600E+00   7.000E-01
  33  42  75  As   0  1.5 -    10.245   9.000E+01   8.000E+00   8.930E+01   6.000E+00   3.000E-01   9.000E-02   3.400E-01   9.000E-03   1.600E+00   2.000E-01   1.660E+00   2.800E-01
  34  40  74  Se   0  0.0 +    12.057   3.400E+02   8.000E+01   3.000E+02   4.000E+01   2.800E-01   8.000E-02   2.490E-01   1.800E-02   3.000E+00   7.000E-01   4.600E+00   2.300E+00
  34  42  76  Se   0  0.0 +    11.154   6.500E+02   1.000E+02   5.700E+02   6.500E+01   2.300E-01   6.000E-02   2.300E-01   1.800E-02   1.800E+00   6.000E-01   2.680E+00   9.700E-01
  34  43  77  Se   0  0.5 -     7.419   1.200E+02   1.500E+01   1.100E+02   1.100E+01   3.900E-01   6.000E-02   3.900E-01   5.400E-02   1.200E+00   2.000E-01   1.490E+00   3.800E-01
  34  44  78  Se   0  0.0 +    10.497   1.500E+03   3.000E+02   1.480E+03   2.000E+02   2.300E-01   6.000E-02   1.730E-01   1.800E-02   1.300E+00   4.000E-01   1.280E+00   4.900E-01
  34  46  80  Se   0  0.0 +     9.913   2.400E+03   8.000E+02   5.000E+03   1.500E+03   2.300E-01   7.000E-02   2.300E-01   3.000E-02   1.800E+00   4.000E-01   1.610E+00   1.000E+00
  34  48  82  Se   0  0.0 +     9.276   5.000E+03   2.500E+03   9.000E+03   1.500E+03                           1.260E-01   1.500E-02                           9.000E-01   4.800E-01
  35  44  79  Br   0  1.5 -    10.687   4.700E+01   5.000E+00   4.700E+01   2.400E+00   3.000E-01   5.000E-02   3.130E-01   5.000E-03   1.400E+00   1.500E-01   1.450E+00   2.400E-01
  35  46  81  Br   0  1.5 -    10.159   1.000E+02   1.500E+01   1.420E+02   8.000E+00   3.000E-01   5.000E-02   2.430E-01   5.000E-03   8.800E-01   1.200E-01   1.150E+00   1.900E-01
  36  42  78  Kr   0  0.0 +    12.080   2.500E+02   8.000E+01   2.300E+02   6.000E+01                           2.350E-01   3.500E-02                                                
  36  44  80  Kr   0  0.0 +    11.522   2.800E+02   8.000E+01   3.000E+02   6.000E+01   2.300E-01   6.000E-02   2.200E-01   2.200E-02   1.600E+00   8.000E-01                        
  36  46  82  Kr   0  0.0 +    10.967                           1.240E+03   1.000E+02                                                                                                
  36  47  83  Kr   0  4.5 +     7.470   2.000E+02   1.000E+02   1.380E+02   2.000E+01   2.100E-01   1.000E-01                                                                        
  36  48  84  Kr   0  0.0 +    10.519   4.000E+03   4.000E+02   4.040E+03   4.500E+02   1.600E-01   3.000E-02   1.600E-01   3.000E-02   1.330E+00   2.500E-01   4.800E-01   1.700E-01
  36  50  86  Kr   0  0.0 +     9.857   2.900E+04   1.500E+03   2.550E+04   2.200E+03   1.530E-01   2.000E-02   1.530E-01   1.800E-02   7.000E-01   2.000E-01   7.000E-01   1.700E-01
  37  48  85  Rb   0  2.5 -    10.479   1.720E+02   8.000E+00   1.720E+02   8.000E+00   2.500E-01   1.000E-02   2.500E-01   8.000E-03   1.030E+00   1.500E-01   1.030E+00   1.500E-01
  37  50  87  Rb   0  1.5 -     9.922   1.630E+03   1.500E+02   2.030E+03   2.100E+02   1.700E-01   3.000E-02   1.600E-01   3.000E-02   1.220E+00   1.500E-01   1.700E+00   5.000E-01
  38  46  84  Sr   0  0.0 +    11.923   3.200E+02   1.200E+02   3.830E+02   1.300E+02   2.400E-01   8.000E-02   2.350E-01   2.000E-02   8.000E-01   3.000E-01   8.700E-01   3.900E-01
  38  48  86  Sr   0  0.0 +    11.491   2.600E+03   8.000E+02   2.500E+03   3.000E+02   2.600E-01   8.000E-02                           7.000E-01   2.000E-01   6.200E-01   1.000E-01
  38  49  87  Sr   0  4.5 +     8.428   2.900E+02   8.000E+01   2.680E+02   5.400E+01   1.500E-01   4.000E-02   1.500E-01   3.000E-02   3.400E-01   6.000E-02   5.000E-01   1.800E-01
  38  50  88  Sr   0  0.0 +    11.113   2.370E+04   2.900E+03   2.500E+04   5.000E+03   1.900E-01   5.000E-02   1.900E-01   1.200E-01   3.200E-01   6.000E-02   3.200E-01   6.000E-02
  39  50  89  Y    0  0.5 -    11.483   3.700E+03   4.000E+02   3.800E+03   2.200E+02   1.300E-01   4.000E-02   1.340E-01   1.000E-02   3.300E-01   6.000E-02   3.300E-01   5.000E-02
  40  50  90  Zr   0  0.0 +    11.966   6.000E+03   1.400E+03   6.670E+03   8.600E+02   1.300E-01   2.000E-02   1.700E-01   2.000E-02   5.400E-01   1.000E-01   6.100E-01   1.300E-01
  40  51  91  Zr   0  2.5 +     7.194   5.500E+02   1.000E+02   5.360E+02   4.800E+01   1.400E-01   4.000E-02   1.220E-01   1.600E-02   4.300E-01   8.000E-02   5.500E-01   1.500E-01
  40  52  92  Zr   0  0.0 +     8.634   3.500E+03   8.000E+02   3.800E+03   5.100E+02   1.350E-01   2.500E-02   1.110E-01   2.900E-02   7.000E-01   1.500E-01   5.000E-01   1.000E-01
  40  53  93  Zr   0  2.5 +     6.734   3.020E+02   7.500E+01   2.930E+02   7.500E+01   1.570E-01   2.000E-02   1.570E-01   2.000E-02   4.300E-01   1.800E-01   4.300E-01   1.800E-01
  40  54  94  Zr   0  0.0 +     8.218   4.000E+03   8.000E+02   4.000E+03   7.300E+02   8.500E-02   2.000E-02   8.500E-02   2.000E-02   5.200E-01   1.000E-01   6.400E-01   2.000E-01
  40  56  96  Zr   0  0.0 +     7.850   1.300E+04   3.000E+03   1.280E+04   2.000E+03   6.500E-02   1.500E-02   7.100E-02   8.000E-03   3.000E-01   1.500E-01   3.400E-01   1.400E-01
  41  52  93  Nb   0  4.5 +     8.831   9.400E+01   1.000E+01   9.560E+01   4.600E+00   1.700E-01   1.000E-02   1.730E-01   4.000E-03   4.500E-01   7.000E-02   6.200E-01   9.000E-02
  42  50  92  Mo   0  0.0 +    12.671   2.700E+03   5.000E+02   2.800E+03   4.850E+02   1.600E-01   1.500E-02   1.550E-01   9.000E-03   5.600E-01   7.000E-02   6.400E-01   2.400E-01
  42  52  94  Mo   0  0.0 +     9.678   1.320E+03   1.800E+02   1.694E+03   3.900E+02   1.350E-01   1.500E-02   1.370E-01   9.000E-03   4.400E-01   8.000E-02   7.000E-01   3.400E-01
  42  53  95  Mo   0  2.5 +     7.369   8.100E+01   1.400E+01   7.730E+01   8.300E+00   1.620E-01   1.000E-02   1.620E-01   7.000E-03   4.700E-01   1.700E-01   5.700E-01   2.500E-01
  42  54  96  Mo   0  0.0 +     9.154   1.050E+03   2.000E+02   1.010E+03   2.500E+02   1.000E-01   1.500E-02   1.070E-01   9.000E-03   6.200E-01   1.200E-01   6.300E-01   3.000E-01
  42  55  97  Mo   0  2.5 +     6.821   6.000E+01   1.000E+01   5.780E+01   8.000E+00   1.300E-01   2.000E-02   1.390E-01   2.000E-02   3.700E-01   7.000E-02   4.600E-01   1.400E-01
  42  56  98  Mo   0  0.0 +     8.642   1.000E+03   2.000E+02   9.700E+02   2.000E+02   8.500E-02   1.000E-02   7.200E-02   1.300E-02   4.800E-01   9.000E-02   5.800E-01   1.300E-01
  42  58 100  Mo   0  0.0 +     8.294   6.200E+02   1.000E+02   6.170E+02   7.000E+01   6.500E-02   5.000E-03   6.400E-02   4.000E-03   7.000E-01   1.000E-01   8.000E-01   2.200E-01
  43  56  99  Tc   0  4.5 +     8.967   1.400E+01   1.200E+00   1.280E+01   5.000E-01   1.400E-01   1.500E-02   1.370E-01   8.000E-03   5.000E-01   6.000E-02   5.200E-01   6.000E-02
  44  55  99  Ru   0  2.5 +     7.471   2.500E+01   4.000E+00   2.200E+01   2.100E+00   1.950E-01   2.000E-02   1.940E-01   1.000E-02   6.700E-01   1.200E-01   7.400E-01   1.800E-01
  44  56 100  Ru   0  0.0 +     9.673   3.450E+02   6.000E+01                                                   1.190E-01   1.500E-02                           7.000E-01   2.000E-01
  44  57 101  Ru   0  2.5 +     6.802   1.800E+01   3.000E+00   1.850E+01   1.900E+00   1.800E-01   1.500E-02   1.830E-01   1.500E-02   5.600E-01   5.000E-02   5.900E-01   4.000E-02
  44  58 102  Ru   0  0.0 +     9.219   2.800E+02   5.000E+01                           1.000E-01   1.500E-02   1.040E-01   2.400E-02   5.600E-01   1.000E-01   6.200E-01   2.000E-01
  44  60 104  Ru   0  0.0 +     8.900   3.200E+02   6.500E+01                           1.000E-01   1.400E-02   9.900E-02   1.400E-02                                                
  45  58 103  Rh   0  0.5 -     9.320   3.200E+01   4.000E+00   2.980E+01   1.700E+00   1.600E-01   1.000E-02   1.730E-01   7.000E-03   4.700E-01   6.000E-02   5.500E-01   8.000E-02
  46  56 102  Pd   0  0.0 +    10.542                                                                           1.110E-01   1.000E-02                                                
  46  58 104  Pd   0  0.0 +    10.009   3.000E+02   6.000E+01   2.570E+02   3.500E+01   1.500E-01   2.000E-02   9.200E-02   1.600E-02   5.000E-01   1.000E-01   4.900E-01   2.600E-01
  46  59 105  Pd   0  2.5 +     7.094   1.030E+01   5.000E-01   1.090E+01   5.000E-01   1.500E-01   1.000E-02   1.510E-01   5.000E-03   6.000E-01   1.000E-01   5.600E-01   2.200E-01
  46  60 106  Pd   0  0.0 +     9.561   2.170E+02   6.000E+01   1.940E+02   2.500E+01                           8.950E-02   3.500E-03   6.000E-01   3.000E-01   4.200E-01   1.900E-01
  46  61 107  Pd   0  2.5 +     6.536   1.100E+01   8.000E-01   1.060E+01   9.000E-01   1.250E-01   2.500E-02   1.630E-01   1.100E-02   8.000E-01   1.000E-01   5.600E-01   6.000E-02
  46  62 108  Pd   0  0.0 +     9.222   1.820E+02   3.300E+01   2.230E+02   4.000E+01   8.000E-02   8.000E-03   7.700E-02   5.000E-03   9.000E-01   4.000E-01   6.000E-01   1.700E-01
  46  64 110  Pd   0  0.0 +     8.796   2.750E+02   8.000E+01   3.340E+02   4.300E+01   6.000E-02   1.000E-02   5.600E-02   3.000E-03   2.500E-01   1.500E-01   4.700E-01   1.700E-01
  47  60 107  Ag   0  0.5 -     9.536   2.800E+01   2.000E+00   2.490E+01   1.400E+00   1.400E-01   1.000E-02   1.430E-01   6.000E-03   4.600E-01   6.000E-02   4.000E-01   5.000E-02
  47  62 109  Ag   0  0.5 -     9.183   1.800E+01   1.000E+00   2.560E+01   1.500E+00   1.300E-01   1.500E-02   1.410E-01   7.000E-03   6.600E-01   7.000E-02   3.400E-01   4.000E-02
  47  63 110  Ag   0  1.0 +     6.809                           9.700E+00   1.800E+00                           1.480E-01   3.000E-02                           1.100E-01   5.000E-02
  48  58 106  Cd   0  0.0 +    10.869   1.650E+02   3.500E+01   1.350E+02   2.000E+01   1.550E-01   1.500E-02   1.570E-01   9.000E-03   1.000E+00   3.500E-01   1.200E+00   2.700E-01
  48  60 108  Cd   0  0.0 +    10.333   1.200E+02   3.000E+01   1.200E+02   3.000E+01   1.050E-01   1.000E-02   1.020E-01   8.000E-03   1.000E+00   4.000E-01   1.320E+00   2.700E-01
  48  62 110  Cd   0  0.0 +     9.915   1.550E+02   2.000E+01   1.920E+02   1.500E+01   7.100E-02   6.000E-03   7.500E-02   6.000E-03   4.500E-01   8.000E-02   3.500E-01   7.000E-02
  48  63 111  Cd   0  0.5 +     6.975   2.700E+01   2.000E+00   2.690E+01   2.100E+00   1.060E-01   1.500E-02   1.060E-01   6.000E-03   4.300E-01   7.000E-02   4.300E-01   7.000E-02
  48  64 112  Cd   0  0.0 +     9.394   1.900E+02   2.500E+01   2.050E+02   2.300E+01   7.700E-02   5.000E-03   7.700E-02   5.000E-03   5.500E-01   1.000E-01   5.100E-01   1.100E-01
  48  65 113  Cd   0  0.5 +     6.539   2.480E+01   2.600E+00   2.930E+01   2.000E+00   9.800E-02   1.000E-02   9.900E-02   1.000E-02   3.200E-01   6.000E-02   4.400E-01   6.000E-02
  48  66 114  Cd   0  0.0 +     9.043   2.100E+02   2.000E+01   2.730E+02   4.000E+01   5.400E-02   4.000E-03   5.500E-02   5.000E-03   6.400E-01   1.000E-01   5.900E-01   1.800E-01
  48  68 116  Cd   0  0.0 +     8.699   7.040E+02   2.700E+02   7.040E+02   2.700E+02   5.000E-02   5.000E-03   5.000E-02   5.000E-03   1.800E-01   1.000E-01   1.800E-01   1.000E-01
  49  64 113  In   0  4.5 +     9.448   1.070E+01   8.000E-01   1.070E+01   8.000E-01   7.500E-02   5.000E-03                           3.700E-01   8.000E-02   3.700E-01   8.000E-02
  49  66 115  In   0  4.5 +     9.037   9.500E+00   5.000E-01   1.040E+01   5.000E-01   7.700E-02   4.000E-03   7.800E-02   5.000E-03   2.600E-01   6.000E-02   4.800E-01   6.000E-02
  50  62 112  Sn   0  0.0 +    10.787   1.580E+02   4.700E+01   1.720E+02   1.000E+01   1.100E-01   2.000E-02   7.260E-02   8.000E-03   4.200E-01   2.400E-01   4.200E-01   2.400E-01
  50  64 114  Sn   0  0.0 +    10.303   2.860E+02   1.100E+02   2.400E+02   2.000E+01                                                   2.000E-01   1.000E-01   2.000E-01   1.000E-01
  50  65 115  Sn   0  0.5 +     7.545                                                                           1.180E-01   1.000E-02                           3.000E-01   2.000E-01
  50  66 116  Sn   0  0.0 +     9.563   4.500E+02   5.000E+01   5.070E+02   6.000E+01   5.200E-02   5.000E-03   5.300E-02   3.000E-03   2.500E-01   5.000E-02   2.100E-01   5.000E-02
  50  67 117  Sn   0  0.5 +     6.943   6.100E+01   7.000E+00   6.100E+01   7.000E+00   1.170E-01   2.000E-02   1.170E-01   2.000E-02   1.500E-01   4.000E-02   1.500E-01   3.000E-02
  50  68 118  Sn   0  0.0 +     9.326   7.000E+02   1.500E+01   7.000E+02   1.000E+02   4.500E-02   7.000E-03   4.500E-02   7.000E-03   4.600E-01   2.100E-01   4.600E-01   2.100E-01
  50  69 119  Sn   0  0.5 +     6.483   9.000E+01   2.000E+01   9.500E+01   1.400E+01   1.000E-01   1.600E-02   9.200E-02   1.400E-02   1.000E-01   3.000E-02   1.000E-01   3.000E-02
  50  70 120  Sn   0  0.0 +     9.104   1.250E+03   2.000E+02   1.485E+03   1.300E+02   4.000E-02   5.000E-03   3.600E-02   3.000E-03   1.000E-01   3.000E-02   1.400E-01   2.000E-02
  50  72 122  Sn   0  0.0 +     8.814   2.960E+03   1.500E+02   2.965E+03   1.450E+02                           4.900E-02   5.000E-03   1.300E-01   2.000E-02   1.300E-01   2.000E-02
  50  74 124  Sn   0  0.0 +     8.487   5.000E+03   1.000E+03   5.935E+03   6.500E+02                           5.000E-02   5.000E-03   1.500E-01   4.000E-02   1.900E-01   5.000E-02
  51  70 121  Sb   0  2.5 +     9.253   1.300E+01   2.000E+00   1.040E+01   1.100E+00   1.000E-01   2.000E-02   9.000E-02   5.000E-03   3.200E-01   6.000E-02   3.600E-01   4.000E-02
  51  72 123  Sb   0  3.5 +     8.960   2.400E+01   3.000E+00   2.400E+01   1.700E+00   1.000E-01   2.000E-02   9.740E-02   1.300E-02   2.500E-01   5.000E-02   2.900E-01   4.000E-02
  52  70 122  Te   0  0.0 +     9.841   1.460E+02   1.400E+01   1.317E+02   1.350E+01   7.400E-02   4.000E-03   7.340E-02   4.300E-03   1.220E+00   3.000E-01   1.260E+00   2.900E-01
  52  71 123  Te   0  0.5 +     6.929   2.510E+01   2.800E+00   2.230E+01   2.800E+00   1.210E-01   1.000E-02   1.220E-01   8.000E-03   9.000E-01   2.100E-01   9.000E-01   1.700E-01
  52  72 124  Te   0  0.0 +     9.424   2.200E+02   3.000E+01   2.200E+02   3.000E+01   5.900E-02   1.000E-02   5.900E-02   6.000E-03   7.000E-01   1.000E-01   5.700E-01   1.400E-01
  52  73 125  Te   0  0.5 +     6.569   4.300E+01   3.000E+00   4.000E+01   2.800E+00   1.060E-01   6.000E-03   1.060E-01   6.000E-03   5.200E-01   7.000E-02   5.900E-01   7.000E-02
